,Unnamed: 0,공공민간구분,날씨,온도,시설물 분류,작업프로세스,사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,공정율,설계안정성검토,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간
10925,10925,민간,흐림,16.0,공동주택,양중작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,11.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,364.0
10926,10926,공공,맑음,5.0,토목,벌목작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,11.0,8.0,떨어짐,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1149.0
10927,10927,공공,맑음,13.0,토목,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,대상,11.0,10.0,부딪힘,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,576.0
10928,10928,공공,맑음,16.0,토목,천공작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,대상,11.0,10.0,부딪힘,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,974.0
10929,10929,공공,맑음,10.0,공동주택,부설 및 다짐작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,11.0,11.0,끼임,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,478.0
10930,10930,공공,맑음,11.5,조경,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,대상,11.0,13.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,284.0
10931,10931,공공,맑음,18.0,기타 건축,해체작업,0,0,0,0,0,0,0,0,0,0,0,0,10% 미만,대상,11.0,13.0,"파열, 파단",해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0
10932,10932,공공,맑음,13.0,산업환경설비,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,대상,11.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1136.0
10933,10933,민간,맑음,17.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,1,0,0,0,20~29%,비대상,11.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,431.0
10934,10934,공공,맑음,10.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,대상,11.0,14.0,기타,내외벽공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10935,10935,민간,맑음,10.0,기타 건축,설비작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,11.0,14.0,"절단, 베임",내외벽공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,305.0
10936,10936,공공,맑음,15.0,토목,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,대상,11.0,14.0,떨어짐,콘크리트공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10937,10937,민간,맑음,20.0,기타 건축,양생작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,비대상,11.0,14.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.0
10938,10938,민간,맑음,20.0,공동주택,기타,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,비대상,11.0,15.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,541.0
10939,10939,민간,맑음,15.0,토목,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,11.0,15.0,부딪힘,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,413.0
10940,10940,민간,맑음,15.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,11.0,16.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
10941,10941,공공,맑음,15.0,공동주택,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,대상,11.0,17.0,넘어짐,도장공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0
10942,10942,민간,맑음,5.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,11.0,17.0,떨어짐,수장공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0
10943,10943,공공,맑음,7.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,대상,11.0,7.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,479.0
10944,10944,민간,맑음,16.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,11.0,8.0,떨어짐,가설공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,463.0
10945,10945,공공,맑음,18.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,11.0,8.0,넘어짐,조적공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0
10946,10946,민간,흐림,15.0,공장,이동,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,11.0,9.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,637.0
10947,10947,민간,맑음,13.0,공동주택,이동,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,11.0,10.0,물체에 맞음,내외벽공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1183.0
10948,10948,민간,맑음,15.0,기타 건축,청소작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,11.0,10.0,넘어짐,내외벽공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10949,10949,민간,맑음,13.0,기타 건축,해체작업,1,0,0,0,0,1,0,0,0,0,0,0,10~19%,비대상,11.0,14.0,깔림,해체 및 재활용공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10950,10950,공공,맑음,16.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,대상,11.0,14.0,떨어짐,해체 및 재활용공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
10951,10951,공공,맑음,16.0,기타 건축,고소작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,대상,11.0,15.0,떨어짐,해체 및 재활용공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,187.0
10952,10952,공공,맑음,25.0,토목,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,11.0,17.0,넘어짐,토목공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,270.0
10953,10953,민간,맑음,10.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,30~39%,비대상,11.0,18.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,630.0
10954,10954,민간,흐림,13.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,비대상,11.0,7.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,519.0
10955,10955,민간,맑음,36.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,11.0,8.0,"절단, 베임",콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
10956,10956,민간,맑음,8.0,기타 건축,쌓기작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,비대상,11.0,8.0,끼임,조적공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0
10957,10957,공공,맑음,13.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,11.0,9.0,깔림,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,831.0
10958,10958,공공,맑음,16.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,11.0,10.0,넘어짐,콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,121.0
10959,10959,공공,맑음,7.0,토목,상차 및 하역작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,11.0,10.0,부딪힘,관공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10960,10960,민간,맑음,12.0,기타 건축,도장작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,11.0,10.0,떨어짐,도장공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0
10961,10961,민간,맑음,18.0,공장,연결작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,11.0,10.0,"절단, 베임",내외벽공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
10962,10962,공공,맑음,20.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,1,0,0,0,0,10% 미만,대상,11.0,11.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,811.0
10963,10963,민간,흐림,16.0,기타 건축,준비작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,11.0,11.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,500.0
10964,10964,민간,맑음,13.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,11.0,11.0,질병,기타공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10965,10965,공공,맑음,19.0,토목,설치작업,0,0,0,0,0,0,1,1,0,0,0,0,30~39%,대상,11.0,13.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0
10966,10966,공공,강우,12.0,토목,이동,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,대상,11.0,13.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
10967,10967,공공,맑음,20.0,토목,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,11.0,13.0,떨어짐,관공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
10968,10968,민간,강우,19.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,50~59%,비대상,11.0,13.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,888.0
10969,10969,공공,맑음,12.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,11.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,485.0
10970,10970,공공,맑음,22.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,11.0,14.0,"절단, 베임",가설공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,318.0
10971,10971,민간,흐림,13.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,11.0,14.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1049.0
10972,10972,민간,맑음,21.0,공동주택,타설작업,0,0,0,0,0,0,1,0,0,1,0,0,50~59%,비대상,11.0,14.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1076.0
10973,10973,민간,맑음,19.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,비대상,11.0,15.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,576.0
10974,10974,민간,맑음,12.1,공장,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,11.0,15.0,떨어짐,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,303.0
10975,10975,공공,맑음,17.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,11.0,15.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,335.0
10976,10976,민간,맑음,19.0,기타 건축,기타,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,11.0,16.0,넘어짐,내외벽공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10977,10977,공공,흐림,14.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,11.0,16.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0
10978,10978,민간,맑음,10.0,산업환경설비,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,11.0,16.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,505.0
10979,10979,공공,흐림,11.0,토목,부설 및 다짐작업,1,0,0,0,1,0,0,0,0,0,0,0,10~19%,대상,11.0,16.0,깔림,관공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
10980,10980,공공,맑음,13.0,토목,용접작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,11.0,17.0,질병,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
10981,10981,공공,맑음,8.0,기타 건축,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,11.0,17.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,394.0
10982,10982,공공,맑음,11.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,대상,11.0,8.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,456.0
10983,10983,공공,흐림,10.0,조경,벌목작업,0,0,0,0,0,0,0,0,0,0,0,0,20~29%,대상,11.0,9.0,화재,관공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10984,10984,공공,흐림,15.0,기타 건축,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,비대상,11.0,9.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,332.0
10985,10985,공공,맑음,11.0,공장,이동,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,11.0,10.0,"절단, 베임",금속공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245.0
10986,10986,공공,맑음,15.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,대상,11.0,11.0,떨어짐,수장공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0
10987,10987,민간,맑음,21.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,11.0,11.0,부딪힘,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,863.0
10988,10988,민간,흐림,13.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,1,0,0,0,90% 이상,비대상,11.0,13.0,물체에 맞음,타일 및 테라코타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0
10989,10989,민간,맑음,19.0,기타 건축,반출작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,11.0,14.0,떨어짐,미장공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0
10990,10990,민간,맑음,15.0,공장,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,11.0,14.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0
10991,10991,민간,맑음,20.0,공동주택,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,11.0,14.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,303.0
10992,10992,민간,맑음,19.0,공장,설비작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,11.0,14.0,물체에 맞음,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,543.0
10993,10993,민간,맑음,23.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,비대상,11.0,15.0,넘어짐,콘크리트공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0
10994,10994,공공,맑음,10.0,토목,절단작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,11.0,16.0,"절단, 베임",관공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,218.0
10995,10995,민간,맑음,21.0,토목,굴착작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,11.0,16.0,부딪힘,관공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
10996,10996,공공,흐림,16.0,토목,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,대상,11.0,17.0,떨어짐,토목공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0
10997,10997,민간,맑음,13.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,11.0,17.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,902.0
10998,10998,공공,맑음,18.0,토목,연결작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,11.0,18.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,349.0
10999,10999,민간,맑음,14.1,공장,청소작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,11.0,8.0,넘어짐,미장공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0
11000,11000,민간,흐림,6.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,40~49%,비대상,11.0,9.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,395.0
11001,11001,공공,맑음,14.0,토목,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,11.0,10.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,424.0
11002,11002,공공,흐림,18.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,11.0,10.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,430.0
11003,11003,공공,맑음,19.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,11.0,10.0,떨어짐,해체 및 재활용공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
11004,11004,공공,맑음,14.0,토목,조립작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,대상,11.0,10.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
11005,11005,민간,흐림,21.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,11.0,13.0,부딪힘,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
11006,11006,공공,맑음,14.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,대상,11.0,14.0,끼임,내외벽공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
11007,11007,민간,맑음,20.0,공장,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,비대상,11.0,14.0,넘어짐,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,607.0
11008,11008,공공,맑음,15.0,토목,청소작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,11.0,14.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1491.0
11009,11009,민간,맑음,14.0,기타 건축,설치작업,0,0,0,0,0,0,1,1,0,0,0,0,10% 미만,비대상,11.0,15.0,기타,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0
11010,11010,민간,맑음,3.0,기타 건축,해체작업,0,0,0,0,0,0,1,1,0,0,0,0,90% 이상,비대상,11.0,15.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,364.0
11011,11011,민간,맑음,21.0,공장,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,11.0,16.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,410.0
11012,11012,공공,맑음,18.0,토목,기타,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,대상,11.0,14.0,끼임,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
11013,11013,공공,맑음,20.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,11.0,9.0,부딪힘,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,662.0
11014,11014,민간,강우,10.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,11.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,419.0
11015,11015,민간,강우,17.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,11.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,737.0
11016,11016,공공,맑음,18.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,11.0,13.0,"절단, 베임",철골공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,363.0
11017,11017,공공,강우,8.6,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,11.0,15.0,기타,목공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0
11018,11018,민간,강우,16.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,비대상,11.0,17.0,질병,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,821.0
11019,11019,민간,흐림,8.0,공장,이동,0,0,0,0,0,0,1,1,0,0,0,0,40~49%,비대상,11.0,18.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.0
11020,11020,민간,맑음,7.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,비대상,11.0,7.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,748.0
11021,11021,공공,맑음,20.0,토목,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,11.0,9.0,떨어짐,관공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.0
11022,11022,공공,흐림,4.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,11.0,9.0,떨어짐,내외벽공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
11023,11023,공공,흐림,7.0,기타 건축,보수 및 교체작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,11.0,9.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11024,11024,공공,흐림,13.0,토목,기타,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,대상,11.0,9.0,떨어짐,지정 및 기초공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,337.0
11025,11025,민간,흐림,8.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,11.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,211.0
11026,11026,공공,맑음,17.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,대상,11.0,11.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,811.0
11027,11027,민간,강우,12.0,공동주택,설치작업,0,0,0,0,0,0,0,0,0,0,0,0,30~39%,비대상,11.0,11.0,전도,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0
11028,11028,민간,흐림,9.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,10% 미만,비대상,11.0,15.0,떨어짐,콘크리트공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0
11029,11029,민간,맑음,7.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,11.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,211.0
11030,11030,공공,흐림,4.0,토목,연결작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,11.0,16.0,물체에 맞음,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11031,11031,민간,흐림,15.0,공동주택,설비작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,11.0,16.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,487.0
11032,11032,민간,흐림,8.0,공동주택,양중작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,11.0,9.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971.0
11033,11033,공공,흐림,8.0,토목,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,11.0,10.0,넘어짐,토공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0
11034,11034,민간,맑음,9.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,11.0,13.0,떨어짐,해체 및 재활용공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
11035,11035,공공,맑음,8.0,산업환경설비,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,11.0,14.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1810.0
11036,11036,공공,맑음,20.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,대상,11.0,14.0,넘어짐,타일 및 테라코타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0
11037,11037,민간,맑음,7.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,11.0,14.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0
11038,11038,민간,맑음,17.0,토목,굴착작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,11.0,18.0,교통사고,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1734.0
11039,11039,민간,맑음,14.0,공장,해체작업,0,0,0,0,0,0,1,0,1,0,0,0,70~79%,비대상,11.0,12.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789.0
11040,11040,민간,맑음,10.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,비대상,11.0,13.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,486.0
11041,11041,공공,흐림,10.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,대상,11.0,14.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0
11042,11042,민간,흐림,8.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,11.0,15.0,넘어짐,토공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0
